42.3018033, -83.0370945
42.3018033, -83.0370945
42.3075718, -83.0479022
51.560371, 0.2185751
53.4408461, -2.2605972
35.0387857, -85.1924792
52.0070747, -0.9835781
42.2843191, -83.0185798
42.2843191, -83.0185798
53.33817525, -2.68939129883312
51.7526722, -1.2512055
50.8222087, -1.085914
7.1011475, 125.5120864
29.7181118, -94.9979061
40.461721, -79.9404193
42.3349387, -81.9977459
51.5970438, 0.5937586
40.0709219, -75.2114394
53.3992570304348, -1.49564735652174
-34.6132037, -58.526786
39.7380793, -75.5959197
-29.0819444, 26.24
36.589293, -120.025551
42.3037984854335, -82.9120169651356
51.5570643, 0.2401
50.4076356, -4.672152
53.934182, -1.3880189
43.080435, -76.148769
38.253951, 21.7374598
43.026061, -76.140528
42.2455900772727, -83.0024992295454
53.3992570304348, -1.49564735652174
52.0070747, -0.9835781
51.4631246, 0.0155426
51.5398132, 0.0661346
33.654043, -117.6397492
42.3124851, -82.94137
51.4416697, 0.1208337
36.3578908, -82.1159602
31.7647568, 35.2226483
47.7596699, -2.8130235
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
40.3247663, -78.6972506
50.7129662, -3.5008467
40.7455591, -74.236564
40.3247663, -78.6972506
42.0724879, -71.8729543
40.3247663, -78.6972506
38.7208842, -90.2973359
42.1758256772152, -83.0178249468354
36.5250481, -87.2947292
33.6365308, -117.6295791
35.043525, -89.948283
51.5140608, -3.1563693
36.8626535, -119.675832
34.924476, -81.993143
42.280304075, -82.847160075
51.3964015, 0.5497942
-36.5025099, -61.0266758
41.2014051, -79.8065373
42.919765, -83.042958
41.7181532, -87.6717674
43.6395785, 2.0426361
41.0635573, -73.9519514
38.355963, -75.597234
51.591675, -0.3332505
51.5570643, 0.2401
40.7700892, -76.0374312
36.1393031, -86.8141216
51.4267658, -0.0523877
36.1393031, -86.8141216
51.491379, -0.1613406
41.0633703, -90.5559675
51.560371, 0.2185751
51.411049, -0.1857565
42.328095, -85.202681
51.5570643, 0.2401
37.6201154, -81.223711
28.5239264, -81.3212345
51.1811369, -2.2393799
7.133603, 125.6253071
36.589293, -120.025551
43.7299741, -79.4949452
43.7299741, -79.4949452
43.7211222436271, -79.4251521408061
53.7525056, -1.4710954
35.0387857, -85.1924792
51.1811369, -2.2393799
35.975453, -78.901487
40.2308415, -79.4470876
32.6677058, 51.6518705
44.5486111, -93.5541667
-27.5095617, 153.1579124
52.6173358, -1.7321466
51.560371, 0.2185751
51.1811369, -2.2393799
52.0803411, -0.7395745
41.5897271, -99.6442817
45.4569087, -91.2732106
38.197556, -85.713328
51.4036687, 0.0319734
51.1181345, -113.9590416
40.1506323, -79.0022487
-34.6466392, -58.3730346
50.8248638, -0.1476968
42.3064868447368, -82.9752587605263
52.0070747, -0.9835781
45.5186919, -76.4081178
53.4706364, -2.1989263
51.591675, -0.3332505
35.476289, -97.7262642
44.9210912, -93.1351768
41.7469665, -72.6696261
43.1289815, 5.9055766825343
52.0070747, -0.9835781
53.4520328, -2.2172412
12.0828129, 125.468379
35.207025, -80.68269
28.5239264, -81.3212345
38.9590675, -94.5809179
42.0372041695652, -82.7277004
32.6677058, 51.6518705
34.5653451, -99.8014857
7.133603, 125.6253071
40.012439, -82.954352
42.8924249, -79.6265717
-26.1755976, 28.0693296
51.484469, 0.0714038
52.0070747, -0.9835781
42.4250964, -71.066163
7.133603, 125.6253071
42.3275729, -82.974029
43.0701194, -89.4697025
41.0635573, -73.9519514
50.8222087, -1.085914
40.1506323, -79.0022487
52.6181195, 1.3076844
43.44004, -0.4150674
45.4364072, -75.6619152
35.169264, -94.663135
33.6545003, -117.7154253
51.5072688, -0.0973615
33.7085154, -117.7784798
51.4203034, 0.8265394
51.4667701, 0.1408932
37.6201154, -81.223711
51.7359961, -1.2520799
51.5398132, 0.0661346
52.6518983, 1.2901071
-29.2855519, 16.8810412
52.1425482, -0.4691104
51.5517678, 0.2457174
46.835711, 4.3964651
53.8448765, -1.5253721
44.193062, -84.053646
51.5196826, -0.1636533
-33.779747, 150.9887244
31.2226477, -101.9379085
-29.0927447, 26.2305373
34.19021, -92.033872
51.4603866, -2.5836602
39.150586, -84.60011
51.6242863, -0.099165
53.72591, -7.33032100627508
36.033036, -80.283716
51.4386416, -2.6084425
54.9639449, -1.855168
43.44004, -0.4150674
51.5533127, 0.2440846
51.5819321, 0.0784113
38.2615072, -75.4540859
44.3147475, 1.1540138
39.2858183, -76.6769225
29.38329, -81.6083781
7.133603, 125.6253071
44.6600827, 6.6488665
42.5950975117647, -82.3959853235294
51.4655298, -2.5612714
35.0118355, -85.2696096
42.328095, -85.202681
39.711804, -82.587171
38.4851245, -78.625016
42.3117051888889, -82.9729865111111
44.8130867, -0.3957383
36.8109225, -83.0712797
42.3018033, -83.0370945
42.3031496018531, -82.60895538527
51.4869976, -0.2240854
51.5229905, -0.4310419
53.8142038, -1.5688376
42.3127925413793, -82.919973787931
42.3018528515943, -82.9086028771465
36.8686676, -2.6576842
54.5626054, -0.9795849
30.14099, -94.248339
41.2014051, -79.8065373
46.1858482, 4.7362836
51.5796819, 0.1660423
42.3180522, -83.0370996
37.8590038, -81.0537081
34.5653451, -99.8014857
29.61229, -95.605414
51.4852805, -0.1642056
51.5570643, 0.2401
51.5565014, -0.2225895
-33.3709999, -70.5126675
51.591675, -0.3332505
53.4089988, -1.5177351
42.2701072, -82.9951841
42.2439406222222, -82.9763268666667
51.4749453, 0.0586801172531667
45.4569087, -91.2732106
37.6383871, -86.6399848
42.0391944247124, -82.5900249525586
42.2701072, -82.9951841
51.537497, -0.0988473
51.5311681, -0.1060695
35.6854751, -78.793796617859
42.31562988098, -82.8791180890406
39.315107, -120.934469
37.771093, -97.358836
39.0890672, -94.5854163
42.0383115, -82.581411
45.6919617, 5.3394257
42.0520961801883, -82.582958702439
53.3699289, -1.5180243
-33.5564371, -70.7560521
36.8686676, -2.6576842
43.748893, -87.742828
38.7208842, -90.2973359
53.4214777, -2.4282494
42.3012082, -83.04265
28.5239264, -81.3212345
-33.38966, 151.3410751
31.2226477, -101.9379085
40.785127, -83.511395
50.851808, 2.8914774512132
41.5897271, -99.6442817
-26.1755976, 28.0693296
42.328095, -85.202681
35.0387857, -85.1924792
42.539202, -82.9493652
52.102678, -106.655748635287
53.8144562, -1.8320086
33.9802045, -82.631085
41.0635573, -73.9519514
52.583333, -102.966667
30.451215, -81.668243
42.097744, -72.539313
52.5568264, -0.3096443
55.7287386, -117.1050405
42.7003504, 2.890218
39.71118, -82.588356
51.2867078, 1.0871616
41.4699892, -87.0056841
42.246501, -83.0019506
31.2226477, -101.9379085
37.6792778, -106.4589311
40.7455591, -74.236564
40.1506323, -79.0022487
33.9597349, -118.4006322
40.1506323, -79.0022487
42.1056588, -87.8362402
40.012439, -82.954352
35.0387857, -85.1924792
53.4326298, -2.2020142
37.4272372, -104.6410958
51.5265524, -0.1818469
40.012439, -82.954352
35.0387857, -85.1924792
30.5754831, -94.4024171
42.3180522, -83.0370996
31.7822669, 35.2089548
42.1075043608204, -83.0850704712034
45.4364072, -75.6619152
42.3275729, -82.974029
42.3497892, -78.0138941
12.0828129, 125.468379
54.870736, -1.3852749
43.8399458, -114.5070209
33.4614966, -86.9088808
40.1737205, -74.8234967
51.2824845, 0.5238938
39.4184247, -79.7575609
36.136516, -79.751398
42.3108974349928, -82.9190743748352
42.09293414375, -82.460060278125
42.2460411526988, -83.0081137556837
51.4126564, -0.0261892
51.5405551, 0.706279378630601
-30.5363889, 151.6566667
42.2931280166667, -82.94927215
53.7930223, -77.6182408
32.679848, -116.321083
45.2532031, -66.1032718
51.5970438, 0.5937586
51.6107045, -0.333873
54.5140291, -6.0321456
42.910359697561, -79.2239975341463
42.2956247324651, -82.6921197403861
-28.7477427, 24.7775261
53.4214777, -2.4282494
54.7221772, -5.8301916
51.6144517, 0.5225537
55.93863155, -3.10978067643862
46.4052986, -84.5722724
52.6410069, -0.9159361
42.4250964, -71.066163
42.3124851, -82.94137
37.6201154, -81.223711
51.8175814, -0.6899984
45.131192, -0.6108067
51.4769299, -0.0313177
-29.2855519, 16.8810412
42.3012082, -83.04265
51.5797628, -0.1225406
26.66497, -80.239435
42.3137994, -83.0377178
6.4927836, 2.59516551824966
42.2668882, -82.9744305
51.5774697, -0.111551
42.328095, -85.202681
53.4780225, -2.247392
51.5290917, -0.10449725
39.9036917, -79.0122479
38.844975, -86.834804
40.039262, -76.8877507
45.1379757333333, -76.1365226
42.1662913368421, -82.8288521631579
35.1311816, -97.3000285
41.885396, -70.919843
40.875014, -73.0241823770372
46.3260205, 5.0272098
42.0434611433333, -83.0955409566667
53.7525056, -1.4710954
51.3218837, -1.05408816085865
40.7455591, -74.236564
40.534435, -77.944223
53.9349064, -1.1224472
39.9287242, -74.9437783
51.47393, -2.5186397
45.6235094, 3.2294652
42.3062541, -83.0629391
51.5220693, -0.1152946
42.3180522, -83.0370996
39.934189, -83.069163
42.2707079856086, -82.9850756253622
51.5265524, -0.1818469
46.3260205, 5.0272098
42.0513354367432, -82.5946736360293
31.2226477, -101.9379085
-27.6316617, 153.0276468
34.8189413, -100.5859626
54.9685379, -1.6005383
39.315107, -120.934469
42.2473173250864, -82.9888123941622
51.5265524, -0.1818469
-26.1823417, 27.9774141
42.3189248, -82.9075065
50.8222087, -1.085914
38.701471, -108.108356
42.418075, -83.0695
42.3064569, -82.92571484
53.6816469, -1.4827868
46.3260205, 5.0272098
40.039262, -76.8877507
42.005578729334, -82.494955449517
52.5097472, -1.8971211
53.3930412, -0.7721487
41.9911580476923, -82.5532925384615
33.7152919, -117.75771451453
42.4028626, -76.8393742
42.33038836875, -82.9679407625
42.2972713551724, -82.9213462310345
